x1,x2,classification,target
0.18417130775659574,0.7848978393039665,0,0
0.13539094574845778,0.7378474936864042,0,0
0.16405108566778334,0.6993538645213504,0,0
0.45377892600355507,0.6993538645213504,1,0
0.4731229906684722,0.7356462022290193,1,0
0.5014254389927066,0.7440529021018932,1,1
0.5080240842949225,0.699537282483002,1,1
0.5438703144006104,0.662483343810056,1,1
0.5074497044228586,0.6831651046133846,1,1
0.19141894255286823,0.6831651046133846,0,1
0.1420983136337382,0.720923486953497,0,1
0.13701629490535228,0.6986129916120777,0,0
0.11656619706034808,0.6766153552707815,0,0
0.06819158160610843,0.6493233398759768,0,0
0.0645549590583461,0.6229378140730593,0,0
0.06489398301961827,0.6148293160834365,0,0
0.5391582815389973,0.6148293160834365,1,0
0.5449033675203631,0.5864917648376918,1,0
0.56784501256978,0.5404614566387058,1,1
0.6168773300772942,0.525159576089115,1,1
0.597418642295673,0.5266906324268039,1,1
0.5605818200326655,0.5651907772763858,1,1
0.5452126539075124,0.5849436747688849,1,1
0.5909488315092007,0.5509860134504411,1,1
0.5956701928617195,0.5756059045355293,1,1
0.35042945690433774,0.5756059045355293,0,1
0.3980542090190376,0.6249106323831903,0,1
0.40237664751939706,0.6502804117584687,1,1
0.39441181431775063,0.6368102289256697,1,1
0.4391730624679096,0.659433588485878,1,1
0.4768542211490163,0.6157591252346559,1,1
0.4621937682695898,0.5811343460665231,0,1
0.42173552966871214,0.5988736282476093,0,1
0.3940840960636048,0.6367287021664556,1,1
0.4341529072487041,0.6163574388090838,1,1
0.42058736817304454,0.6260814022208991,1,1
0.44543453379027687,0.671492886916039,1,1
0.4590269820472338,0.6405924352654472,1,1
0.4591982621657634,0.6341245248863701,1,1
0.49951135915983047,0.5854505003845307,1,1
0.513370437592384,0.5490652890853757,1,1
0.46818888123461794,0.5837883903863897,1,1
0.44130451966609363,0.5844619153368265,0,1
0.45235217958129376,0.5854389034033849,0,1
0.4532138158228717,0.5808555383166091,0,0
0.4825711026948086,0.6247809566514857,1,0
0.43647864756128923,0.6477005220743004,1,0
