x1,x2,classification,target
0.5858440003277722,0.7872744190717036,0,0
0.8331076160507276,0.7872744190717036,1,0
0.8243475952777487,0.7906114115770253,1,1
0.8485269340772109,0.7977364816675454,1,1
0.8246949715219006,0.749192481422721,1,1
0.844294743888244,0.7846001036379677,1,1
0.8062105697285016,0.7677396286516769,1,1
0.7972218456543378,0.7559789377873471,1,1
0.7905127358849465,0.7581714504008934,1,1
0.7899713152471436,0.7904804691042212,1,1
0.7463317663649245,0.7918535677500613,1,1
0.5552857777257127,0.7918535677500613,0,1
0.6025419845339763,0.8159300301408332,0,1
0.6231821373556706,0.789143071008563,0,0
0.8304783518610975,0.789143071008563,1,0
0.8673001921940898,0.7881935992709406,1,0
0.871344376809705,0.7984520484071902,1,1
0.9059172916530286,0.840485481601406,1,1
0.8953906786216308,0.7938756597809122,1,1
0.9037983360856963,0.7718816071950545,1,1
0.8994861255166032,0.7621014772179385,1,1
0.9060814973711537,0.7764942414722587,1,1
0.877864835180347,0.7849321627690427,1,1
0.5499240381401705,0.7849321627690427,0,1
0.5726329327069039,0.8068971074940305,0,1
0.60768624183929,0.7958350256828226,0,0
0.5903526312663497,0.7561784026694155,0,0
0.5999403674992229,0.7473209689720605,0,0
0.5757292526203424,0.7156847924029475,0,0
0.5526002026178106,0.6671676318156348,0,0
0.8799521030100698,0.6671676318156348,1,0
0.876586556345875,0.6503070277650865,1,0
0.8857013878149772,0.6899645821188682,1,1
0.866265631217428,0.6708540207988297,1,1
0.9008547989410364,0.6397034654932707,1,1
0.8927244879751753,0.6163694567927064,1,1
0.8663639672705686,0.5792427970689985,1,1
0.8212871227051037,0.6249228405662385,1,1
0.6017026527935782,0.6249228405662385,0,1
0.6248105479297505,0.6440659525944646,0,1
0.6178888978890947,0.6471101725644024,0,0
0.6048386278291398,0.6034777295822669,0,0
0.6489903173759953,0.6527267994220505,0,0
0.6513605653789566,0.6231198584830467,0,0
0.6607140355830609,0.6030209678182947,0,0
0.6519676922277755,0.6287274192340525,0,0
0.8398946878737106,0.6287274192340525,1,0
0.8288966949707629,0.649278743025924,1,0
0.8189731043891522,0.6967028162471197,1,1
0.8585488080014433,0.6488729911584122,1,1
0.8768222110170062,0.6033401137299214,1,1
0.8592815529640878,0.625077605752171,1,1
0.6170875508066244,0.625077605752171,0,1
0.6031985649319632,0.6166374440937908,0,1
0.556094107430654,0.58131006612733,0,0
0.5112406417166346,0.6282172255110818,0,0
0.48416463745720373,0.6672965735261289,0,0
0.5166117647617119,0.6789495528239252,0,0
0.5225382349206442,0.7165589317237426,0,0
0.4942608423778199,0.7101120246457238,0,0
0.8517978653329102,0.7101120246457238,1,0
0.8996550557973042,0.7213533714574524,1,0
0.9296601274594012,0.720470309194329,1,1
0.9190096454858144,0.7688962504920546,1,1
0.8722613983426819,0.7319048519360095,1,1
0.8521412350268392,0.7373000385263951,1,1
0.8202092338449685,0.7843817187307401,1,1
0.8178636253161485,0.8007224966875739,1,1
0.8665705692472462,0.8180233573663492,1,1
0.8538187221028656,0.8181013338637627,1,1
0.523668994690792,0.8181013338637627,0,1
0.5086441925878391,0.8641527234512376,0,1
0.48372985764275267,0.8933225273743636,0,0
0.44476308803619846,0.9107521183923978,0,0
0.40760169699859417,0.8915336297735804,0,0
0.630957509053793,0.8915336297735804,1,0
0.6380254314763609,0.8984242422297913,1,0
0.6172291365664551,0.8877741363184918,1,1
0.6022282408751727,0.9278503482237886,1,1
0.5955149292193227,0.8856549794969454,1,1
0.5861618063426177,0.9100152857505912,1,1
0.3906797504535724,0.9100152857505912,0,1
0.34537093069465696,0.9546355288031066,0,1
0.330424934894614,0.9416425188025682,0,0
0.581366945543735,0.9416425188025682,1,0
0.5510959466107984,0.91130999848018,1,0
0.5733348089429727,0.8760144905384191,1,1
0.6018568860216428,0.8980366204645206,1,1
0.5859360764284185,0.8580119838905625,0,1
0.5885702853219679,0.8367337381524587,0,1
0.6106375689803134,0.8834831978438769,1,1
0.5951163243623802,0.8744497849595018,1,1
0.6231494534825395,0.8938912234468975,1,1
0.6180349330651924,0.8794669531646416,1,1
0.6457175975305166,0.912755848857501,1,1
0.6317375021042075,0.9305758602388513,1,1
0.3453536151723132,0.9305758602388513,0,1
0.38862675862940615,0.8902901753819451,0,1
0.42585205855419217,0.8430978016804614,0,0
0.4441639295059849,0.8236172687875216,0,0
0.44804998084588216,0.825381106759239,0,0
0.4633068608716526,0.8333455497670315,0,0
0.42081373211975126,0.8521825962188779,0,0
0.46947357156246694,0.850253008890708,0,0
0.48387108523504857,0.8735073413252514,0,0
0.529969787443912,0.9076387280535868,1,0
0.5394352682517326,0.8752014719535088,0,0
0.5727760355016539,0.9241232133046936,1,0
0.5486096344554616,0.8748281706384954,0,0
0.5396007214349338,0.8770326161325811,0,0
0.5426939887561693,0.9041847674629743,1,0
0.5658410918418347,0.8771690024776947,1,1
0.5620025042010397,0.8615220229609181,0,0
0.5818823369690205,0.8783602437007271,1,1
0.548733665574267,0.8533660090938595,0,1
0.5627958555685653,0.8431397431703016,0,0
0.5425107912173671,0.8059004101275291,0,0
0.4979219873860371,0.8177557148072745,0,0
0.46165941987980447,0.8515353801992005,0,0
0.49139193267076037,0.8595203402794802,0,0
0.51291195498851,0.8366711934394682,0,0
0.4767556935353768,0.8620558682392062,0,0
0.472203581513232,0.9010741152602234,0,0
0.44407807390994414,0.8745803837031437,0,0
0.6820226043235771,0.8745803837031437,1,0
0.6901506510557793,0.9078477196639072,1,0
0.7373599306021641,0.8758416311543299,1,1
0.724700306392623,0.9187672862467654,1,1
0.7456702737171471,0.8956304677153837,1,1
0.7475254214605027,0.8914149661142244,1,1
0.7775863672672828,0.8842179197015732,1,1
0.7825712174383178,0.9173086964696863,1,1
0.8178370196918704,0.9229832383608136,1,1
0.8171646431462256,0.960942776330482,1,1
0.29751263801141836,0.960942776330482,0,1
0.34468446728328844,0.9428474264640128,0,1
0.3261285786012868,0.9272804785785306,0,0
0.5719865112026082,0.9272804785785306,1,0
0.5432270253228858,0.9364382677800273,1,0
0.3399779679234227,0.9364382677800273,0,0
0.35494850498699404,0.9287334161039424,0,0
0.6048591244610053,0.9287334161039424,1,1
0.6438551614586907,0.9731035541655081,1,1
0.6466997873002652,0.9678440374610593,1,1
0.6504917541685175,0.9221887875489032,1,1
0.6212919682698261,0.914923307937348,1,1
0.608699054868301,0.94862990458424,1,1
0.5710008303889005,0.9767534948259062,1,1
0.258014861485027,0.9767534948259062,0,1
0.27867140777870536,0.9646961299259967,0,1
0.3091032434395172,0.9364207955794793,0,0
0.2924884783485534,0.9096564571408123,0,0
0.3089417886200202,0.9332731555621074,0,0
0.290987686264514,0.9329239652350899,0,0
0.5653897282987503,0.9329239652350899,1,0
0.6102992124479331,0.9310104373530586,1,0
0.6544188050834467,0.8877523400236573,1,1
0.6309975022673604,0.884881945394962,1,1
0.6359034433572557,0.9191553743462502,1,1
0.6293593737976773,0.8996864857878332,1,1
0.592017217558521,0.9090987186770715,1,1
0.5936740338806846,0.9519706739368229,1,1
0.612009374803097,0.9149375581521588,1,1
0.379570812151139,0.9149375581521588,0,1
0.3782699575616564,0.9303468482396717,0,1
0.35266733087032953,0.9236965828185306,0,0
0.3312047291748724,0.9141461134912923,0,0
0.2909264772218383,0.9192988444523251,0,0
0.3023569367741754,0.886768970231466,0,0
0.25918750491299913,0.8678554124891824,0,0
0.2364121153990261,0.8942652030972955,0,0
0.2330493738169927,0.9434672988397812,0,0
0.26318662655260494,0.8957346478567383,0,0
0.6251826107170008,0.8957346478567383,1,0
0.671523384223105,0.9346916951780933,1,0
0.6936480560426165,0.970936540432797,1,1
0.6898405659036834,0.9424850215129159,1,1
0.6548682523500359,0.9190075567348757,1,1
0.6816930369854466,0.9130043422182599,1,1
0.3672785832491921,0.9130043422182599,0,1
0.35873550593264203,0.9358446839052437,0,1
0.40507747476259304,0.9441918455802334,0,0
0.3917535873098324,0.9529380264510797,0,0
0.4073387563201165,0.9442331498110972,0,0
0.36355875036917695,0.9729170197191921,0,0
0.4037129435058264,0.9394285249627222,0,0
0.5787157433010124,0.9394285249627222,1,0
0.6213615138464385,0.9548163141210525,1,0
0.6539102528760276,0.9105362658374837,1,1
0.6044639920523238,0.8848399168736621,1,1
0.5595942960989229,0.8548212117005362,0,1
0.534415372742694,0.81465448418075,0,1
0.5002269552293303,0.7648547485957247,0,0
0.45225596808040225,0.7221996643831725,0,0
0.4242899629612675,0.7321811444499596,0,0
0.43605309200044073,0.7799411323889857,0,0
0.4798470452323527,0.7426373000686839,0,0
0.8552703835269878,0.7426373000686839,1,0
0.8235833133386385,0.7375248844867941,1,0
0.822310346737527,0.7377347607479052,1,1
0.8371747805681735,0.7141701125078143,1,1
0.8748234417426068,0.7092783255663032,1,1
0.8768017782839955,0.6619594230769839,1,1
0.8338214995021076,0.6987917383467761,1,1
0.8105890875571017,0.7295618525385108,1,1
0.7718465667353859,0.7789241567085764,1,1
0.752371608743751,0.7752260115748879,1,1
0.5688037724641414,0.7752260115748879,0,1
0.5497558228596691,0.7662179692766873,0,1
0.5103521286630057,0.7834072633779098,0,0
0.488918723232922,0.7714263797750305,0,0
0.47034720490863363,0.7457733978165719,0,0
0.46469112169149107,0.7752357442775797,0,0
0.800220017015443,0.7752357442775797,1,0
0.7896203950426685,0.8181737644959002,1,0
0.7454917775421883,0.8464909753025837,1,1
0.7450447029993881,0.8210600205455737,1,1
0.5129019553258518,0.8210600205455737,0,1
0.5556017895814438,0.8234828966138057,0,1
0.5498906482336336,0.8251728854411995,0,0
0.5798522184266147,0.8678284580975568,1,0
0.5689575251452139,0.8712691509556404,1,0
0.5439344595564006,0.9007254754745415,1,1
0.5259093071049182,0.9093257122938571,1,1
0.5482105279470526,0.8600540825049203,0,1
0.53277892763573,0.8895955679992348,0,1
0.48404670605631067,0.9054023528137168,0,0
0.5167849653980191,0.9206380571842966,1,0
0.4713817928834393,0.9372987113794791,1,0
0.44427236178563584,0.8997019569776832,0,0
0.48078867703706213,0.9201189245023798,0,0
0.5264388441606304,0.9255705254581355,1,1
0.5641232250133263,0.8860708249012071,1,1
0.5728436897552465,0.9225334589468759,1,1
0.5911764596223014,0.9188297811222408,1,1
0.5782976419847657,0.87592784396647,1,1
0.5344889963713643,0.8695276110439778,0,1
0.4915938783998149,0.8666190437877491,0,1
0.5178673551309724,0.8845493943221918,0,0
0.48039912020099795,0.893785787394666,0,0
0.4492471028817136,0.8585996467751827,0,0
0.41587017168511176,0.829228821447111,0,0
0.7515411211129126,0.829228821447111,1,0
0.7299202827014402,0.801789303722614,1,0
0.7180260855257714,0.8116198303607808,1,1
0.7660460396283976,0.8410237630815475,1,1
0.7219550858315182,0.869663421604849,1,1
0.7097104333790651,0.8209089668240461,1,1
0.7430290248609235,0.8379130749559683,1,1
0.7760203838050326,0.8128618575891561,1,1
0.8068641794338458,0.8153527812252738,1,1
0.8185782951248022,0.81832824761302,1,1
0.5264215207885371,0.81832824761302,0,1
0.5122521030774384,0.811429403360097,0,1
0.7707660492823248,0.811429403360097,1,1
0.7649754531998553,0.7643680370229707,1,1
0.7653294279557855,0.7355487284317075,1,1
0.6111492808295023,0.7355487284317075,0,1
0.5662555372515641,0.7562787168663858,0,1
0.5269772443734787,0.762435374665497,0,0
0.5604049035391846,0.7586622742981054,0,0
0.8573087345830261,0.7586622742981054,1,0
0.8455121550887864,0.802824251769841,1,0
0.8074953991103583,0.7864553610262425,1,1
0.8182694510301832,0.7971180693796868,1,1
0.556908781326573,0.7971180693796868,0,1
0.5516366930947031,0.7585892483804911,0,1
0.5495424647594098,0.7545296404366555,0,0
0.5010787490679458,0.7458775240534072,0,0
0.5224457509824897,0.7363312492685414,0,0
0.5611999035695842,0.7628495646993048,0,0
0.57461841674632,0.7716372439841669,0,0
0.6068473866868629,0.7350966721985628,0,0
0.5910221539712632,0.6972296005428923,0,0
0.6099069838234389,0.6668335871042664,0,0
0.8922721052004621,0.6668335871042664,1,0
0.8702648452869693,0.6707191985945239,1,0
0.8660132314619183,0.6633858524417384,1,1
0.894299472237972,0.6231919766066197,1,1
0.9178684607878899,0.6695460894558559,1,1
0.911654999881471,0.7083069776395776,1,1
0.8678983367864718,0.7002116597478227,1,1
0.8277601954558079,0.7437168536540314,1,1
0.8567706136560317,0.7117350844750779,1,1
0.882753392044962,0.72482355236108,1,1
0.63507226900458,0.72482355236108,0,1
0.6537308470619048,0.6913874968915212,0,1
0.6572823477201662,0.6537105806345297,0,0
0.6953874696285566,0.6985548925975661,0,0
0.6633187227805852,0.6794149841846592,0,0
0.6688185378597167,0.6994034036884623,0,0
0.6650996827527685,0.6521120552457749,0,0
0.6275510227603132,0.6309211560925749,0,0
0.5791284007528786,0.647291216479729,0,0
0.6153501119130619,0.6514432587813344,0,0
0.8920409073088872,0.6514432587813344,1,0
0.8531359711995486,0.626085820645234,1,0
0.8120196285542077,0.6463995414874553,1,1
0.8577324795705611,0.670987619960208,1,1
0.8105768231402972,0.6648324848484461,1,1
0.8530890058006813,0.6177665443888936,1,1
0.8127410476891128,0.6002529588904505,1,1
0.5716284109243785,0.6002529588904505,0,1
0.5714241670041968,0.6377641444191364,0,1
0.5637630170023376,0.6297618046591749,0,0
0.6116124771489956,0.5940937103354387,0,0
0.8370083554540141,0.5940937103354387,1,0
0.8579132974164986,0.598193593919749,1,0
0.8709988671219964,0.6373403201194299,1,1
0.6301363593900501,0.6373403201194299,0,1
0.6097437062766746,0.6452791598498762,0,1
0.5938511758697734,0.6774651966511306,0,0
0.6226762205724652,0.6763945210604349,0,0
0.5826432726509578,0.67737246186864,0,0
0.5442014418845043,0.6831366934505442,0,0
0.5144786818820282,0.6456365853031429,0,0
0.8513023809481473,0.6456365853031429,1,0
0.8534664215176063,0.6692466048177261,1,0
0.8148180546766418,0.6773534471393252,1,1
0.7662201636135453,0.6421019616125299,1,1
0.6220208793879336,0.6421019616125299,0,1
0.6069949921758357,0.6431876577505597,0,1
0.6435996465293938,0.6632664206295813,0,0
0.6873438674488571,0.6906490065976956,0,0
0.860868662778357,0.6906490065976956,1,0
0.8232284179170286,0.6606128984922619,1,0
0.7767251197028125,0.6906070018592463,1,1
0.7641350851299781,0.6972798368333925,1,1
0.7430641619324726,0.6580597244959978,0,1
0.7911886478975527,0.6260769538289991,1,1
0.7934421201193484,0.6245271833223627,1,1
0.8386759309352482,0.6135363337989861,1,1
0.7990003122342115,0.6217366017137035,1,1
0.7643221499900312,0.5730686286014333,1,1
0.7837944330367491,0.6187405137634527,1,1
0.5963058220595784,0.6187405137634527,0,1
0.6160600986566085,0.6026363334301534,0,1
0.661298578741792,0.6105088355567664,0,0
0.6539165551808036,0.5740504505010904,0,0
0.6290793740281291,0.5939404996202182,0,0
0.8265911816178364,0.5939404996202182,1,0
0.8591787102732611,0.5580492612816652,1,0
0.9072083461832213,0.5675089147217155,1,1
0.9229567026037907,0.5641427571828737,1,1
0.9642588063322791,0.6028675766357935,1,1
0.933081122463757,0.6224328340903197,1,1
0.6240005730457432,0.6224328340903197,0,1
0.6100992544987491,0.6174146215364014,0,1
0.5965941237179654,0.5737586877522362,0,0
0.6319074305167603,0.6236860005432886,0,0
0.629854159799551,0.61524963012901,0,0
0.6077325589110469,0.5744672590593899,0,0
0.8052988851035814,0.5744672590593899,1,0
0.8436795328616364,0.5337331779848722,1,0
0.8028373011032384,0.5678325496252318,1,1
0.7786402044093452,0.5555689587528548,1,1
0.7440887204651996,0.5394179938247253,1,1
0.7801429890844064,0.5183978190724968,1,1
0.7396120387052817,0.5325925787538431,1,1
