0,1,classification,target
0.8850961542537363,0.2577037315604034,1,1
0.8590648325118304,0.2634875707807877,0,1
0.8318634015505703,0.2866798017539124,0,0
0.8768106789311118,0.28951090097193977,0,0
0.8608139977577185,0.2883652314948263,0,0
0.8656598893706478,0.2773373590404285,0,0
0.8451717095193721,0.2471243905623091,0,0
0.8668159599854909,0.28384885111829733,0,0
0.8313742876446246,0.2907208756451273,0,0
0.02328032433749396,0.2907208756451273,1,0
0.027501939852610874,0.31515763745812536,1,0
0.05262205068563157,0.3564073417664794,1,1
0.0372373532739872,0.35648514141924165,1,1
0.3197021876092311,0.35648514141924165,0,1
0.28899653657696,0.3122007369553217,0,1
0.259733616846749,0.3528013871710607,0,0
0.30825682639625007,0.34832497265658285,0,0
0.3270146002173558,0.31785866331875545,0,0
0.31441732588482607,0.35513678311897584,0,0
0.33649309240897274,0.30850135849228144,0,0
0.30729098421417095,0.26303404046401935,0,0
-0.0024556917025981007,0.26303404046401935,1,0
0.028881398589751354,0.26066985025298495,1,0
0.045701492964232454,0.27794036430071095,1,1
0.09491074291330401,0.31782781715136343,1,1
0.09446117974909565,0.36691467762380103,1,1
0.1233260900978216,0.38839973754057583,1,1
0.2896362529355643,0.38839973754057583,0,1
0.32726849119012225,0.3723564303998579,0,1
0.3202180745570372,0.3355987954704573,0,0
0.276730138257251,0.3150325345986602,0,0
0.01741731862096392,0.3150325345986602,1,0
0.03322783465583205,0.28165294565525784,1,0
0.034921307706685334,0.2897333659435533,1,1
0.07336182193168098,0.3061282403082446,1,1
0.11371283392356253,0.3114811088806474,1,1
0.1450234843625569,0.3087839231807866,1,1
0.28806671828211394,0.3087839231807866,0,1
0.27655009766654715,0.3111955151994835,0,1
0.0290365735821944,0.3111955151994835,1,1
0.05555107458979957,0.33039782856690986,1,1
0.04861494338522327,0.2855447127302969,1,1
0.08401889620718728,0.2408333074374513,1,1
0.06878552599475236,0.24044610916891457,1,1
0.07099478641041199,0.22965946868711443,1,1
0.26385488069715746,0.22965946868711443,0,1
0.26571703854700823,0.27646116676544114,0,1
0.23571710703132812,0.2624722374997533,0,0
0.22994627900465744,0.27130593041712786,0,0
0.24858875599534913,0.2677176695795277,0,0
-0.009951404921551228,0.2677176695795277,1,0
0.021305804492445547,0.31007729623951974,1,0
0.048522231081939225,0.3474413201242573,1,1
0.05710018263098395,0.3084214499258732,1,1
0.29973617807417385,0.3084214499258732,0,1
0.28491914158201204,0.3260772950026419,0,1
0.23908527746639505,0.2993476234247886,0,0
0.024195351170104823,0.2993476234247886,1,0
0.04511805706636988,0.3420238953830033,1,0
0.07854934775673464,0.31737088561748233,1,1
0.28593082082319554,0.31737088561748233,0,1
0.2629942077975571,0.3051471587414672,0,1
0.28636400700896797,0.31155343237868993,0,0
0.30238724206539513,0.2838901918880036,0,0
0.044395956275444036,0.2838901918880036,1,0
0.06500180238281254,0.3305072084616595,1,0
0.03488862920173534,0.37764476014864945,1,1
0.03884460637116857,0.39104352984855556,1,1
0.05313526874092096,0.41423554359230014,1,1
0.33680193382681456,0.41423554359230014,0,1
0.28845954408280594,0.4243798109399985,0,1
0.30289484967256,0.47190878875357056,0,0
0.09095008196571343,0.47190878875357056,1,0
0.05692498914274847,0.45122901802991605,1,0
0.09468486990700281,0.49810297761205874,1,1
0.05288083446769325,0.5274588255914943,1,1
0.07355126419297427,0.5653594268864601,1,1
0.1021725083149243,0.5409254221107781,1,1
0.13064259079435292,0.5409374043531151,1,1
0.36045927504751596,0.5409374043531151,0,1
0.3835836581209495,0.5720929289069591,0,1
0.34293334378113244,0.582518996592505,0,0
0.13943167857421834,0.582518996592505,1,0
0.1665293574383671,0.5792003929118985,1,0
0.35110993505322896,0.5792003929118985,0,0
0.3446089737632898,0.5915855831377622,0,0
0.3289358821473409,0.6101783798695846,0,0
0.2894242197586745,0.5657847789121864,0,0
0.2471857839705483,0.5898343238567171,0,0
0.2536368311604068,0.5428391260110674,0,0
0.24998296249063864,0.5595692520743414,0,0
0.23891862748530399,0.5772155444316964,0,0
0.2218874775413805,0.5533695128475146,1,0
