0,1,classification,target
0.15303633542445216,0.13790165966333934,1,1
0.10906526563268579,0.12170486185163207,1,1
0.11487468418733099,0.1499779318737979,1,1
0.07475391176701035,0.15049151295061364,1,1
0.30430628202622556,0.15049151295061364,0,1
0.2660047656847912,0.139841636490364,0,1
0.2663150358714527,0.1121508881571536,0,0
0.25126951739142406,0.1046906838963685,0,0
0.29230773035099034,0.055320532425091114,0,0
0.2863779342954595,0.033844775647332244,0,0
0.27780631561609254,0.04325351562824281,0,0
0.25587541275083264,0.072169905020438,0,0
0.21068990966914242,0.09024372746019678,0,0
0.18588381894692005,0.060887689801976855,0,0
-0.066104704246093,0.060887689801976855,1,0
-0.06211988484250882,0.09510390194046867,1,0
-0.0591563724060391,0.11908210215878996,1,1
-0.03886739845919704,0.07359192765000795,1,1
-0.018276092894814792,0.04748988114762379,1,1
0.011415950965955234,0.09340533167451079,1,1
0.02203582619726424,0.08978478664764938,1,1
0.06744045238378449,0.041764114697454974,0,1
0.017902056742683817,0.056342401462096715,1,1
0.06474360044723032,0.09954412461897175,1,1
0.02246598283784504,0.1144839013464187,1,1
0.05517582614687689,0.15983077582785055,1,1
0.04874964267674001,0.2053987106369246,1,1
0.09776243922999553,0.19124802406811645,1,1
0.08199519383055366,0.2403646025439944,1,1
0.12780323752944453,0.2658434246271997,1,1
0.388433293236554,0.2658434246271997,0,1
0.4358782744847627,0.29419324989901147,0,1
0.4515236399848726,0.2884555283105711,0,0
0.475668219040655,0.2888636070493979,0,0
0.5249977918848208,0.26634849234887836,0,0
0.4886553974270353,0.28410213820766245,0,0
0.5263964912356486,0.3174199955507815,0,0
0.4911950494159465,0.3091490969807147,0,0
0.2168655210141695,0.3091490969807147,1,0
0.17234643037221706,0.27675184093478383,1,0
0.15793747780291184,0.314166031192523,1,1
0.20793477519664838,0.3218975594741022,1,1
0.19182563562982372,0.2862907637595514,1,1
0.4411540934486012,0.2862907637595514,0,1
0.4225268718008201,0.308159976293172,0,1
0.4183912816470855,0.3081293744577982,0,0
0.40215737579885064,0.35035846035313756,0,0
0.23537024465912076,0.35035846035313756,1,0
0.22761984202088523,0.30205273320552306,1,0
0.23988639635736853,0.33559139256647347,1,1
0.4534304202432554,0.33559139256647347,0,1
0.4116934474913137,0.37411178861147176,0,1
0.4020081320643296,0.3250625409540413,0,0
0.2345657075486798,0.3250625409540413,1,0
0.26682718544061285,0.2812193933307463,1,0
0.23018640534574836,0.23452389692834333,1,1
0.18448142948364998,0.22231150635415842,1,1
0.14639659892349852,0.18749234291821198,1,1
0.13453026772910934,0.18504422357591918,1,1
0.16975448385845157,0.20932859310344973,1,1
0.20990787318147255,0.19358884025577433,0,1
0.2065877106282193,0.2294814341684567,1,1
0.19466057313742258,0.22343565968221482,1,1
0.15865753851484346,0.19370584554471276,1,1
0.18523827574911214,0.18415766332991101,1,1
0.1525757131674714,0.2028832571621223,1,1
0.16686719046074347,0.17323821599487732,1,1
0.1933779822299908,0.18688935981863053,1,1
0.225129137398844,0.15650261197983772,0,1
0.18847482762195536,0.11755075292750464,0,1
0.21199367521491375,0.08555704200519132,0,0
0.22357706676021752,0.11494399926925633,0,0
0.21280106853374606,0.10835758698238035,0,0
0.17257683996223538,0.12939758952775604,0,0
0.15784239339804773,0.10364253903639144,0,0
0.17590114550291114,0.1285741172452699,0,0
0.015817229074233462,0.1285741172452699,1,0
0.020537887546159764,0.13144015935791842,1,0
0.06502393618771575,0.16212194921870568,1,1
0.11359796546227599,0.18560452026169305,1,1
0.10592455662402034,0.20084721948894782,1,1
0.11276666501844154,0.2253789437327879,1,1
0.11139416612398384,0.26910527951312313,1,1
0.39236463401211996,0.26910527951312313,0,1
0.4178053500423346,0.23553114460448846,0,1
0.41149773785355176,0.26362659658430787,0,0
0.37021601371656065,0.24054404774658533,0,0
0.36343100988028243,0.234603727335455,0,0
0.32890666935839635,0.24510676797575326,0,0
0.29483418415708285,0.2900667913162811,1,0
0.3221486927996351,0.29277730862233303,0,0
0.3454064049985658,0.32830544155700236,0,0
0.35295049712518284,0.3187883169025376,0,0
0.3931619466140215,0.3538518713822507,0,0
0.40753761726578214,0.3311031852572085,0,0
0.38721123580111666,0.37291700371340664,1,0
0.3631726964535919,0.4206768444435141,1,0
0.39753472521463007,0.4459945922035578,1,1
0.3998325753267595,0.43182153393252737,1,1
0.37173572585954284,0.47239672831466856,1,1
0.34932744476796995,0.5117552198099701,1,1
0.30726730218830695,0.5321914486543862,1,1
