0,1,classification,target
0.5894737682431637,0.8310912510641512,1,1
0.6101826549321859,0.8379888688390905,0,1
0.6191991979869863,0.867929115354821,0,0
-0.2733106149219893,0.867929115354821,1,1
-0.24699454650941693,0.9165778198859702,1,1
-0.21629441446748635,0.9655613962843489,1,1
-0.2122280531804513,0.926894242494089,1,1
0.014871257131984617,0.926894242494089,0,1
0.058613873797048716,0.8976109902117857,0,1
0.020059774893046313,0.8510384537021237,0,0
0.027349614017787335,0.8568212567126878,0,0
0.06927630947763387,0.8370012858305899,0,0
0.0960590104615763,0.8846788524020064,0,0
0.10128207543190927,0.8886725144494036,0,0
0.07058054931456587,0.8427121283886008,0,0
0.07615487213023991,0.8640688674531065,0,0
0.09089992949156771,0.8930996330451207,0,0
-0.27239250252696484,0.8930996330451207,1,0
-0.26677822175730026,0.9296059984014166,1,0
-0.2353548317508529,0.9191609109100848,1,1
-0.223873278500977,0.9311867081256263,1,1
-0.021945801990155805,0.9311867081256263,0,1
-0.007914932447002379,0.9433683394673381,0,1
-0.26402257419375036,0.9433683394673381,1,1
-0.23994316435930768,0.9032949019309937,1,1
-0.2368657945087177,0.9501463723738407,1,1
-0.015991873080592172,0.9501463723738407,0,1
0.01401408649993698,0.9314125402606437,0,1
0.018351363740769983,0.967566502436785,0,0
0.034039560633335256,0.9249335336787818,0,0
0.036294864850826204,0.9198065024134727,0,0
0.08362384792504124,0.9230650524927045,0,0
0.08998888297661528,0.9395321878256182,0,0
0.11116687540021163,0.8948925965079546,0,0
-0.24237557171176213,0.8948925965079546,1,0
-0.2067555412301811,0.8562156278063465,1,0
-0.15945744228216988,0.8320697414819509,1,1
-0.13044680856041013,0.8789363813747666,0,1
-0.08674244301765643,0.9228162905698364,0,1
-0.07404885044054281,0.9674681147808891,0,0
-0.06062030099469126,0.9497378915478707,0,0
-0.024116548257475168,0.9361333989073994,0,0
0.018751530397811106,0.8909785388969674,0,0
0.04096124442067482,0.8883842730268481,0,0
0.04421138699492599,0.8822564998219782,0,0
-0.2570201622598261,0.8822564998219782,1,0
-0.24414835557256992,0.8874845629270722,1,0
-0.20745695541335835,0.921579876001581,1,1
-0.15966361669552093,0.8752623310444785,1,1
-0.12521583184089713,0.827240677770783,0,1
-0.12167788862250095,0.8452147726669368,0,1
-0.11045777320890833,0.8663541299765255,0,0
-0.09392409468660563,0.844998177420235,0,0
-0.054417788508003995,0.8353276731634556,0,0
-0.023261858925556277,0.7937199434858864,0,0
-0.2851416705254296,0.7937199434858864,1,0
-0.2554063601645714,0.7742903685634372,1,0
-0.24294115913063644,0.8208923340479504,1,1
-0.23087374574323857,0.7944388812948874,1,1
-0.20988302658268548,0.8320006363542058,1,1
-0.1617611695247274,0.8766408148598137,1,1
0.0066022729743904565,0.8766408148598137,0,1
0.036349213079706455,0.8617269052058569,0,1
0.05299599908932333,0.8153043117461114,0,0
-0.2962178097550905,0.8153043117461114,1,0
-0.2847349290863377,0.8149879117317175,1,0
-0.24346541414239822,0.7959657402048452,1,1
-0.2247343435040423,0.8391047719734157,1,1
-0.03829996210102375,0.8391047719734157,0,1
-0.020983686590537346,0.8478666851746824,0,1
0.0032925846680238943,0.8302320892022774,0,0
-0.24661175691550882,0.8302320892022774,1,0
-0.23668259847961434,0.817782147386796,1,0
-0.006142155195409699,0.817782147386796,0,0
-0.005962646308601998,0.8141938968942343,0,0
0.018594920491765872,0.8441362126968668,0,0
0.06219411471751206,0.8386783267514433,0,0
0.02668438075241747,0.8044408380107565,0,0
0.05041502488230085,0.7616232956542518,0,0
0.07774589854760816,0.7876925583882627,0,0
0.03057014226138914,0.740302201556789,0,0
0.04224250376677692,0.7640788305418098,0,0
-0.29256573013731446,0.7640788305418098,1,0
-0.2734801116694093,0.753591291520543,1,0
-0.25469048727181615,0.7752196828463761,1,1
-0.21529876625478062,0.7389411485522548,1,1
-0.18083810432672864,0.7851212915890539,1,1
-0.0477262996479896,0.7851212915890539,0,1
-0.0008715916844322033,0.7390024895990035,0,1
0.038534597762592715,0.7552729490197848,0,0
0.05271304225883004,0.7113609735614834,0,0
0.005057436602042907,0.7216713229728621,0,0
0.0437540691181757,0.7136496649557171,0,0
0.05474738170515968,0.6896433201827341,0,0
-0.28549876678828445,0.6896433201827341,1,0
-0.258046712713483,0.651599602299628,1,0
-0.2452325394820886,0.6150026161271258,1,1
-0.2076543483076305,0.6447565341209066,1,1
-0.20651631859630154,0.649680779915826,1,1
-0.1746499267475473,0.6946931430139056,1,1
-0.15524963516968773,0.6679269185627892,1,1
-0.11342901572127884,0.6609485410182906,0,1
-0.09057392865149405,0.6141693293582049,0,1
-0.0874541896161089,0.5849761856809254,0,0
-0.03840269055082332,0.5565303781501885,0,0
-0.008396977672627357,0.5303203212303299,0,0
0.01582484245502318,0.536037430456818,0,0
0.030656410013376795,0.532691470776404,0,0
0.07656000265127773,0.5032065084503867,0,0
-0.25396451123193947,0.5032065084503867,1,0
-0.217844830192014,0.45555212700636727,1,0
-0.2177707554965213,0.4226608070396459,1,1
-0.2154873443546109,0.4522448411383971,1,1
-0.17525458574076586,0.4520996706936319,1,1
-0.17058943113074676,0.4281629580115762,1,1
0.0021813398642075987,0.4281629580115762,0,1
0.03982734694381894,0.4426289838913377,0,1
0.08764966676224739,0.4085829007483682,0,0
0.056097090129409305,0.450465397355047,0,0
0.0843886106459206,0.45316791526015643,0,0
0.09997669601740661,0.43912665570213555,0,0
0.10559804190408283,0.4074103745147086,0,0
0.15551155652481807,0.37198718483447063,0,0
0.15197898642762783,0.40777046432485253,0,0
-0.22237754079850072,0.40777046432485253,1,0
-0.2188731322220078,0.44492094905361373,1,0
-0.1821069113640143,0.39581603806508014,1,1
-0.1806380693527148,0.3618179256689011,1,1
-0.14688345894312668,0.3224803033590938,1,1
-0.10955755000964722,0.32930567545819317,1,1
-0.06293967982489797,0.29465835895592996,0,1
-0.025103142730184824,0.34205400303687994,0,1
-0.008485625270944784,0.3608463054813228,0,0
0.014592759907082451,0.3834168341594127,0,0
0.020737403110021004,0.3780407212457299,0,0
0.02948939531547341,0.35103794689541035,0,0
0.069608011416492,0.37145634195622457,0,0
0.08137015340548537,0.41673734095412013,0,0
0.10188155665569398,0.3867709626366603,0,0
-0.24314164069291735,0.3867709626366603,1,0
-0.22551407005883578,0.35019043424944246,1,0
-0.21498181244611744,0.3440474416942565,1,1
-0.19390651250736662,0.30399441850001685,1,1
-0.187986525066931,0.3509226514581619,1,1
-0.16537028195940073,0.34342175319165663,1,1
-0.16174155545476435,0.350337762350374,1,1
-0.15743455728978215,0.36795947044014393,1,1
0.02530401162908092,0.36795947044014393,0,1
0.0291390494242025,0.325236269325029,0,1
0.07618053206598474,0.3720961456915878,0,0
0.029906817785193544,0.4146876647689432,0,0
0.04340930290026016,0.3920462337332457,0,0
-0.23479478282522892,0.3920462337332457,1,0
-0.22487205733681018,0.39532110425227346,1,0
-0.19437325397642388,0.34739756746964445,1,1
-0.1937249810680882,0.3086088219634662,1,1
-0.17870130932311765,0.34240951395235986,1,1
-0.1422257103150022,0.33262279059553257,1,1
-0.14073733594986687,0.33618632138696813,1,1
-0.13982710065950416,0.31877548505260783,1,1
-0.12285815543167282,0.3182406046814474,1,1
-0.08944355300376189,0.3498891186290037,0,1
-0.06792760779771864,0.329377132040538,0,1
-0.018148377757095623,0.34627535333084075,0,0
0.004589167029327185,0.2978391142810892,0,0
0.019495232149838133,0.3014440418876868,0,0
0.03830641876389318,0.3275559272070608,0,0
0.0468818070907564,0.3634325859764505,0,0
0.08421787426075167,0.38907632575156476,0,0
0.1266773409262235,0.3763449878660644,0,0
0.09485123168959006,0.3996582197449934,0,0
-0.22520857583893933,0.3996582197449934,1,0
-0.18606394264385695,0.3624682525550969,1,0
-0.18505883216505808,0.338867339715005,1,1
-0.1701392900242034,0.31615431537329725,1,1
-0.14627534142624699,0.305140748187141,1,1
-0.1233624513556058,0.3498197662682423,1,1
-0.07365475332789817,0.32655477545717465,0,1
-0.06656399749858216,0.2770821808964932,0,1
-0.06021739615228005,0.2543425583752193,0,0
-0.021846415993071647,0.2703768140796893,0,0
-0.01108160854175417,0.29582593810801716,0,0
-0.005678285426207422,0.3107990225970894,0,0
0.028093695069798974,0.31941595459309147,0,0
0.046211590715366305,0.2720773344877139,0,0
0.0724256271192944,0.2515624607441324,0,0
0.028176123056997987,0.20819272115114698,0,0
-0.20526128640451427,0.20819272115114698,1,0
-0.19727343839802752,0.23325551524082863,1,0
-0.1494814885407018,0.22258731410867094,1,1
-0.13855315485336575,0.1841689401068804,1,1
-0.10194277143460723,0.225219179299986,1,1
-0.05895552071693282,0.22689253165270365,0,1
-0.027268989810637363,0.2730890770644877,0,1
-0.014033376964550504,0.3200339474716523,0,0
0.024196428327836132,0.3469702761576112,0,0
0.05524386329760967,0.3523024074904151,0,0
0.031943263591152384,0.3552785920872913,0,0
0.07139856335506439,0.3525517954792745,0,0
0.02380385880729649,0.32320698029375805,0,0
0.0715190645537964,0.3069425579644238,0,0
-0.22732768371160028,0.3069425579644238,1,0
-0.21778344923846552,0.29964232325643597,1,0
-0.17376009166517048,0.2787416457882602,1,1
-0.1413726941700866,0.23622702910277543,1,1
-0.13840105025528718,0.20107123397873827,1,1
-0.10959329231411619,0.17276179490169866,1,1
-0.10422803151001313,0.17173700793980662,1,1
-0.10135025259360313,0.18394741819535831,1,1
-0.08718091425420794,0.1949013038383,1,1
0.06239572173759886,0.1949013038383,0,1
