0,1,classification,target
0.2685049926082521,0.5046723788470203,1,1
0.29519107207825696,0.49570115169722373,0,1
0.2721197561960161,0.4678094297618762,0,0
0.23199039935540872,0.5153150434120479,0,0
0.23375023895351862,0.46675365594892726,0,0
0.22431327609762214,0.47812284112267245,0,0
0.24357653374181876,0.442755547591269,0,0
0.07118177080474669,0.442755547591269,1,0
0.11739926732299788,0.4419279210935928,1,0
0.1356112045094168,0.4283636069645643,1,1
0.1375893641436034,0.4088158357289407,1,1
0.10584300544546763,0.3867565677677013,1,1
0.05625071991045216,0.33889306048073253,1,1
0.05328380673976,0.3656079499047545,1,1
0.034412656894958885,0.36701044775143343,1,1
0.07343248554813767,0.3329582600373077,1,1
0.06422431091526544,0.2920466678822369,1,1
0.25540802947933167,0.2920466678822369,0,1
0.22406691339316642,0.25067657756783285,0,1
-0.004225341618244147,0.25067657756783285,1,1
0.0019506427114760437,0.28119854551224266,1,1
0.0494156558888752,0.2555226819439292,1,1
0.07768243529271919,0.29733453381776576,1,1
0.12448768327552905,0.28700517706333206,0,1
0.13993100583198217,0.30395883951334485,0,1
0.18179577343694586,0.3240692641687825,0,0
0.22050835302136532,0.335481911814531,0,0
0.1735982040935952,0.3396925514893816,0,0
0.1923073617651495,0.34635472688100316,0,0
0.1842561062626939,0.3642116034574174,0,0
0.1840598831444019,0.400355135834498,0,0
0.23003134166499128,0.3953782267240056,0,0
0.01670815387691761,0.3953782267240056,1,0
0.03635408053948586,0.3976484470649014,1,0
0.30528717447377685,0.3976484470649014,0,0
0.25812837015321854,0.3757126521211438,0,0
0.24001952165095508,0.4190195403266146,0,0
0.20906914797712695,0.41812726145482054,0,0
0.20640802918423196,0.37015056564404636,0,0
0.21586753182438873,0.41336909428452184,0,0
0.24336106455321588,0.39471198522746487,0,0
0.20400463980761407,0.3695324669408542,0,0
0.16432795257011507,0.3857533055164143,0,0
0.018949114542514488,0.3857533055164143,1,0
0.05560507868041535,0.40491747701975095,1,0
0.033014698110053434,0.39707982327676455,1,1
0.3089914872143489,0.39707982327676455,0,1
0.31935998146811334,0.44077094633453606,0,1
0.29078715331538973,0.42007675808985895,0,0
0.3406928349352606,0.43039645051464515,0,0
0.33217118549881414,0.4751662483642298,0,0
0.37972306411093504,0.4352540349414953,0,0
0.35929733240287465,0.4029780444028901,0,0
0.32065185805935903,0.3721344035631659,0,0
0.3600019598010605,0.327052614797091,0,0
0.33867209317077485,0.3522959790154393,0,0
0.041146234101159536,0.3522959790154393,1,0
0.04663901275223926,0.40052977327454636,1,0
0.06816512505434648,0.35198334704085743,1,1
0.09921189699962538,0.3069449890774968,1,1
0.10672527592350434,0.31224888843717385,1,1
0.12452415840861066,0.3442078734003366,1,1
0.2749299253366198,0.3442078734003366,0,1
0.291972197826485,0.37498605947606545,0,1
0.2473615993617882,0.4164100752561133,0,0
0.2426441889965921,0.3743628487647197,0,0
0.23933369106470295,0.3801584602460502,0,0
0.020904854395204016,0.3801584602460502,1,0
0.06724800826369903,0.3478216304816668,1,0
0.2866035405924763,0.3478216304816668,0,0
0.3083890041110122,0.34438397671760457,0,0
0.31623644903610726,0.2957882738577365,0,0
0.28678552902840654,0.30015550107725936,0,0
0.3110840013863389,0.3085943492811649,0,0
0.2760689063802856,0.3524540600449608,0,0
0.2701464411730965,0.3841345595009188,0,0
0.03727570782473187,0.3841345595009188,1,0
0.060948344788010145,0.41225625666492494,1,0
0.2980463069092327,0.41225625666492494,0,0
0.26538222516983345,0.4150287310259336,0,0
0.2955136315017185,0.45232183113832514,0,0
0.30351338231828207,0.4429032464620945,0,0
0.26602971649426044,0.49067862529778744,0,0
0.2623123002042758,0.4684100673173538,0,0
0.230179444518151,0.4371380899185471,0,0
0.21873071696035204,0.4034521992628558,0,0
0.2512665682235953,0.41498667837577596,0,0
0.23759011879188166,0.3671167223742212,0,0
0.03292440869205272,0.3671167223742212,1,0
0.0801283367199473,0.3828455675318514,1,0
0.04771905475667481,0.4200577786160563,1,1
0.08920929458631974,0.4602783899988666,1,1
0.12358776409601016,0.4974768445255341,1,1
0.34311335944367094,0.4974768445255341,0,1
