0,1,classification,target
0.49181713097393365,0.4547054315621635,0,0
0.47074645501352036,0.47164147027868275,1,0
0.47093725544427634,0.43776034490448595,1,1
0.43366829646768495,0.4332467847733745,1,1
0.46127454519818073,0.3860208032745268,1,1
0.46074412369956347,0.43085834352375985,1,1
0.4284806111999522,0.3979771354706817,1,1
0.423551006920766,0.41337206222324724,1,1
0.6910059710540196,0.41337206222324724,0,1
0.643629100667729,0.40983701479984413,0,1
0.45936187567184467,0.40983701479984413,1,1
0.5081126183338185,0.38328569355055675,1,1
0.5501560408117239,0.3654415153657732,1,1
0.5152655328065175,0.36957759731044554,1,1
0.4863980833213445,0.3708768859624697,1,1
0.48189463150824524,0.41987224751809193,1,1
0.46260474872988555,0.4298173244260873,1,1
0.6842349315316077,0.4298173244260873,0,1
0.6642526150552491,0.4337573776984144,0,1
0.6263393305640425,0.41399451889530925,0,0
0.6028231215721365,0.4581980320836237,0,0
0.5639548528222016,0.42508398276105575,0,0
0.585991109611069,0.4750013053525214,0,0
0.5415599768446984,0.42503140624137614,1,0
0.5319893638785151,0.46263569090948636,0,0
0.5352240588575098,0.45821852169299016,0,0
0.4907655456452573,0.41954423618987435,1,0
0.5091036831926793,0.37558297162212567,1,1
0.5537403255299129,0.35022752988662464,1,1
0.5098876572326199,0.3887132762669819,1,1
0.4947052204931809,0.3716068452569466,1,1
0.48825747906987715,0.34349274638570215,1,1
0.45105046555071665,0.2937499563524566,1,1
0.8401540863933622,0.2937499563524566,0,1
0.8588814186173981,0.26957998790089766,0,1
0.5956853600078813,0.26957998790089766,1,1
0.5622404673670148,0.2694996853587035,1,1
0.5530468717432724,0.26736900188358065,1,1
0.5611843936058113,0.2889698337641502,1,1
0.5511254841399527,0.3174704470464539,1,1
0.5581445500226244,0.3039973543481442,1,1
0.5731609123231648,0.25987469838823274,1,1
0.5649567475218156,0.28446188621516144,1,1
0.6091176955766768,0.3320964812115522,1,1
0.6038133550756969,0.285848501400984,1,1
0.802244056965123,0.285848501400984,0,1
0.7807082191900284,0.31083591956286,0,1
0.794252873313715,0.3192133365752878,0,0
0.7472924416007296,0.35986347877351454,0,0
0.7250174927350256,0.37604255791316304,0,0
0.774444273939068,0.4019821206898605,0,0
0.8037817789894532,0.38726664185460835,0,0
0.8259021783789501,0.4053652760667213,0,0
0.7841998177928248,0.4187117025150952,0,0
0.7995387334635775,0.4555335444707439,0,0
0.4095946464135652,0.4555335444707439,1,0
0.4572567879254077,0.4341872012747224,1,0
0.47833204956915343,0.3929597542473639,1,1
0.4322964332004131,0.37475911643741905,1,1
0.4482707067849641,0.33319861641219345,1,1
0.7765721873063867,0.33319861641219345,0,1
0.7627981267624142,0.3200918832365143,0,1
0.7848209741035896,0.3420797817699531,0,0
0.4994185503486141,0.3420797817699531,1,0
0.5171983554778898,0.31818071757125926,1,0
