0,1,classification,target
0.598364153150147,0.6494458428457577,0,0
0.5506013495952724,0.6127839587738182,0,0
0.5587419926241624,0.6522400341402161,0,0
0.5907217477270594,0.6721971245405239,0,0
0.6129412454554434,0.6454784204453431,0,0
0.6318482945286807,0.6868628356065334,0,0
0.6270962975893426,0.6680321638028219,0,0
-0.3735086509000825,0.6680321638028219,1,0
-0.3431057879843331,0.6590174971861603,1,0
-0.3271543858142728,0.6885219386828593,1,1
-0.3060693073960829,0.7120666626402443,1,1
-0.2728958396417745,0.6966791293424374,1,1
-0.2665116395300164,0.7196920644037464,1,1
-0.14825031508752376,0.7196920644037464,0,1
-0.1451485163377239,0.7135853307623401,0,1
-0.11058374949183616,0.7405372414127556,0,0
-0.09648424082386009,0.7230497919670136,0,0
-0.0686810282743446,0.6898650567202818,0,0
-0.36619533525070036,0.6898650567202818,1,0
-0.35560375955751816,0.7180420486849346,1,0
-0.3277732719947953,0.7449769458656422,1,1
-0.2916592665324048,0.7857655840831225,1,1
-0.27902997503396615,0.8141517869221943,1,1
-0.13694940843960057,0.8141517869221943,0,1
-0.12919805538000326,0.8588553147113203,0,1
-0.12551864840529406,0.8148159573436055,0,0
-0.121443584855518,0.7812096405908332,0,0
-0.07818557681653836,0.8095757066329687,0,0
-0.04957347429122938,0.8530576569724254,0,0
-0.03607666659825057,0.8915216203760903,0,0
0.004641281518392562,0.9371613260841146,0,0
0.00988192142464232,0.9330565464449022,0,0
-0.3596342954741186,0.9330565464449022,1,0
-0.35727716654474595,0.8864702543265344,1,0
-0.33085192973798594,0.8499055627598113,1,1
-0.2871557048867824,0.8708424079263645,1,1
-0.2622231990960763,0.867766498741107,1,1
-0.2379261839059801,0.8536555521561127,0,1
-0.23444297943398024,0.8230747886167635,0,1
-0.20736850023052064,0.8354497662866283,0,0
-0.19754801452128926,0.8499608968345256,0,0
-0.16715885912663853,0.843476850931541,0,0
-0.16209196536576526,0.8178621572432229,0,0
-0.1286115035009026,0.8056959893071485,0,0
-0.08833393977166334,0.790828104359986,0,0
-0.388486128238392,0.790828104359986,1,0
-0.3818231972113778,0.7778416980928193,1,0
-0.36249289269692575,0.7669436118215585,1,1
-0.34094611461157465,0.7658557905058411,1,1
-0.3353971999942122,0.7696591131435243,1,1
-0.31193238560323167,0.7274400619953421,1,1
-0.3019193554041383,0.7739935291239722,1,1
-0.2976188383617922,0.7842169849772203,1,1
-0.10040732004973102,0.7842169849772203,0,1
-0.08104576285480636,0.7422744623888542,0,1
-0.03562797176948915,0.7297766978660831,0,0
0.01295334525957964,0.7070097806420976,0,0
0.026780394156134885,0.7031093477802884,0,0
0.03285468040700237,0.7052129959594187,0,0
-0.3871617980119289,0.7052129959594187,1,0
-0.38712181504823534,0.6796619595304927,1,0
-0.3509974996221571,0.704603113919532,1,1
-0.10620032306564595,0.704603113919532,0,1
-0.10543504023919492,0.6922366817374928,0,1
-0.06210945287456059,0.6825672545872014,0,0
-0.0445498870630614,0.6628975337992038,0,0
-0.019469495520999122,0.6699694294240761,0,0
-0.018330897029568773,0.6233286909005069,0,0
-0.0038477268727580526,0.6072352270107234,0,0
0.04323094996755557,0.6487216275754147,0,0
-0.3730418674941269,0.6487216275754147,1,0
-0.34752732215391563,0.6211963200368691,1,0
-0.3456399855232227,0.5954742271781908,1,1
-0.30562211323109534,0.6011920864912264,1,1
-0.28968872019453523,0.6190197811347986,1,1
-0.25893335628923486,0.6067452105999184,1,1
-0.23044941511315103,0.6431291166226901,0,1
-0.19860289024390362,0.6308883875923657,0,1
-0.17932050082492407,0.5820245737328448,0,0
-0.14943825236414762,0.6250941528125835,0,0
-0.1126365056694744,0.6459155907241434,0,0
-0.07167824580256123,0.6098343099417797,0,0
-0.030033781562828377,0.5979653067261821,0,0
0.01674817121397737,0.581316167924836,0,0
-0.35877884254071535,0.581316167924836,1,0
-0.3528984250510691,0.5813295130604227,1,0
-0.3163987725244757,0.6157038219818127,1,1
-0.28126581824723945,0.6621416376451832,1,1
-0.2809256619752638,0.7013233975207953,1,1
-0.23881260617635283,0.7052436714082823,0,1
-0.2378064433052352,0.749110119443094,0,1
-0.21161268794581317,0.7362558185661312,0,0
-0.18434706922587402,0.7166325314399387,0,0
-0.1369500124612108,0.7139614110579223,0,0
-0.08864257131426104,0.7196745173372795,0,0
-0.039114898551860094,0.7249417715419445,0,0
-0.03301026348341858,0.7698679243061652,0,0
0.0031304973387417806,0.7643226845822211,0,0
-0.39668571581304735,0.7643226845822211,1,0
-0.36944455109612695,0.7570455342941562,1,0
-0.3234437877981571,0.7457883521958325,1,1
-0.3108627576159308,0.7198682737344628,1,1
-0.3107070606963556,0.707652100297852,1,1
-0.26495121166750524,0.6688619100691167,1,1
-0.21522540273109303,0.630981974457107,0,1
-0.17472891050575748,0.6417775252794349,0,1
-0.15261833531502852,0.603343186670127,0,0
-0.11814331019733681,0.650146317670215,0,0
-0.09457866700162082,0.6385465889020089,0,0
-0.0548068612436251,0.6554335441083242,0,0
-0.024587739472195294,0.6783733964739367,0,0
-0.007178013494842393,0.6792248459312132,0,0
-0.003113373694035332,0.7025878288367721,0,0
-0.37582073338215727,0.7025878288367721,1,0
-0.34908034829639123,0.6714384672447684,1,0
-0.3089636766390991,0.659112168299306,1,1
-0.13670373170675457,0.659112168299306,0,1
-0.1271834269036996,0.7031754641974757,0,1
-0.11036596467285573,0.676707127406041,0,0
-0.10643634805411167,0.6806377402035751,0,0
-0.09401160113099682,0.7038709126448177,0,0
-0.04658876764872076,0.6656836592569665,0,0
-0.004457487982418476,0.6548994074935953,0,0
0.030416608189346203,0.6594360630281592,0,0
0.04074999027355207,0.6258484636020855,0,0
0.062323588362692764,0.5818584776474998,0,0
-0.34103867089854195,0.5818584776474998,1,0
-0.29831930983025806,0.6002863097160942,1,0
-0.2976222862014497,0.6026998587069331,1,1
-0.25942214663478835,0.6506554054979969,1,1
-0.2237675312306882,0.6016759146104653,0,1
-0.17670864402624994,0.6265990095763322,0,1
-0.16918353486045526,0.591786773291482,0,0
-0.15271675725594586,0.566910922882788,0,0
-0.10966527756515243,0.5911554256343553,0,0
-0.09002795197970379,0.6247271352525532,0,0
-0.05288344955142768,0.6584511762462023,0,0
-0.010291543859877864,0.689695640014957,0,0
-0.37328814782199826,0.689695640014957,1,0
-0.36340432933062095,0.6520153412852698,1,0
-0.33993241884571923,0.6887872086995137,1,1
-0.1406195148850657,0.6887872086995137,0,1
-0.09594328822025965,0.6804243779409848,0,1
-0.06672639968640087,0.7198470148671768,0,0
-0.03983333499129672,0.730772996416004,0,0
-0.3840198204841492,0.730772996416004,1,0
-0.35275056632981727,0.73688400874441,1,0
-0.30895991237628145,0.6965069133039649,1,1
-0.2666924022887852,0.7289768905254556,1,1
-0.2268979576778188,0.7012658455153963,0,1
-0.1801262245042005,0.6574566270330935,0,1
-0.17506042552975346,0.6708718590715583,0,0
-0.1350635589612468,0.6487617514284623,0,0
-0.11859065989487487,0.6825278107335936,0,0
-0.0798865552101801,0.650822857455645,0,0
-0.0415510867269255,0.6660414521421103,0,0
-0.025263098446986005,0.6360948244050408,0,0
-0.3910518612738466,0.6360948244050408,1,0
-0.3449690316918481,0.6523020161901243,1,0
-0.30451343332608466,0.641874458767051,1,1
-0.2678664334654428,0.6885889750523909,1,1
-0.2311137595097218,0.7353466969906182,0,1
-0.22777524464108226,0.7289699201497013,0,1
-0.2116540772097617,0.7632248256222497,0,0
-0.17588666831691427,0.7851454774993812,0,0
-0.17048778817711677,0.8170857979336739,0,0
-0.12166158809567251,0.8603042975695008,0,0
-0.11534658163370559,0.871568825476369,0,0
-0.3494962426408124,0.871568825476369,1,0
-0.3199878021068255,0.8631912983667018,1,0
-0.3122854961107131,0.8577767213924518,1,1
-0.2996988279082139,0.899854734623223,1,1
-0.29717806394274715,0.9310252374789174,1,1
-0.12045114638569064,0.9310252374789174,0,1
-0.07049090707761375,0.8893636742363931,0,1
-0.340318356547124,0.8893636742363931,1,1
-0.3014330801757885,0.8713227480037687,1,1
-0.300050101636701,0.8583372950234052,1,1
-0.26623824622800374,0.9025402343834512,1,1
-0.23491985195545323,0.9022834375482186,1,1
-0.1872005202397003,0.92853649309706,0,1
-0.160124047560375,0.8830170348825094,0,1
-0.11224845725647135,0.8964799772174012,0,0
-0.08467463984295022,0.9446638284793843,0,0
-0.04581797026850851,0.9727873712287176,0,0
0.0012147589160989777,0.9636610511725411,0,0
-0.33898132590066016,0.9636610511725411,1,0
-0.3281882075845595,0.9618389243645625,1,0
-0.3035600482846974,0.9531713396457464,1,1
-0.2978240007572927,0.9308593868676995,1,1
-0.2767967131588908,0.8980072960414942,1,1
-0.27274660548670226,0.8610922605338253,1,1
-0.23057925829420642,0.8378590945402337,0,1
-0.19098687654949228,0.7988222140098804,0,1
-0.1865394280784346,0.7963176800336437,0,0
-0.18435649354216305,0.829713027931256,0,0
-0.17671972485197848,0.7948475365724925,0,0
-0.16946374473932752,0.793005022202187,0,0
-0.12505504690476626,0.7437981433195372,0,0
-0.3551375691005892,0.7437981433195372,1,0
-0.3423587429359528,0.6993636339798265,1,0
-0.3012612158915329,0.7297906148596871,1,1
-0.3008705527279027,0.7296417186183051,1,1
-0.28014702614474896,0.7065425661457377,1,1
-0.2727222761834222,0.6962516095653939,1,1
-0.11620296146845063,0.6962516095653939,0,1
-0.08526395221430093,0.7267759214298513,0,1
-0.07227252470370918,0.7757747753657731,0,0
-0.04624925563361913,0.7466734469759283,0,0
-0.004277169655289043,0.7643854953089249,0,0
-0.3491514474658086,0.7643854953089249,1,0
-0.3385761642520722,0.7830793742483662,1,0
-0.2889462310482893,0.7382711141771121,1,1
-0.288910610762769,0.7646763967794851,1,1
-0.27282359205179885,0.7625342538615627,1,1
-0.24400588376012994,0.7449002607520695,0,1
