x1,x2,classification,target
0.8602526377436325,0.7575844209682642,0,0
0.829671308047005,0.7498304561453772,0,0
0.871601197416924,0.7196605672376438,0,0
0.875262665289426,0.6983184478333865,0,0
0.8596693443678922,0.7065034239506852,0,0
0.9006903028060026,0.701218803413066,0,0
0.8782813135804318,0.7195146798199971,0,0
0.880690826053547,0.6773471276307448,0,0
0.9178401192308784,0.6340320380852668,0,0
0.9166789516178864,0.6182142345385503,0,0
0.21162006540029668,0.6182142345385503,1,0
0.20318987857464849,0.661603459766997,1,0
0.2115491548231399,0.6574087952510593,1,1
0.2386365780180305,0.6475698313623182,1,1
0.43444756026059683,0.6475698313623182,0,1
0.40527550080379476,0.5980873794108178,0,1
0.394774145669992,0.6052801491678351,0,0
0.35818795827067945,0.6313434333676132,0,0
0.3324409576463537,0.5917558466024865,1,0
0.2993291735107506,0.6184852120304882,1,0
0.3321496211056088,0.6569993426667188,0,0
0.302131618350943,0.626037798448681,1,1
0.2818222772684621,0.5823531775743404,1,1
0.24186502172263263,0.5496287636218461,1,1
0.26120828421228826,0.5011143460031035,1,1
0.28147722223534843,0.4517268117652043,1,1
0.31657042353710224,0.46265616255955705,1,1
0.31747290550448926,0.47343777946683846,1,1
0.3393149448130276,0.45292024697031996,1,1
0.34264207335630714,0.43033624028283196,1,1
0.30661980231503244,0.4246229796556241,1,1
0.6475753195299864,0.4246229796556241,0,1
0.6537416985623689,0.4401987310717319,0,1
0.6513717841472405,0.46715531983170727,0,0
0.6183751697814607,0.4245315053191025,0,0
0.588639425116974,0.3839917347679561,0,0
0.603056693701002,0.4153509824044037,0,0
0.4173932667197434,0.4153509824044037,1,0
0.3993915644479283,0.37758609677415217,1,0
0.3552228205330803,0.36972705054504834,1,1
0.3239921955148012,0.3395959817780824,1,1
0.2806207157955185,0.3563894580891966,1,1
0.23724931288589085,0.30645311466512404,1,1
0.2288163538588045,0.2565483923748614,1,1
0.8314631825382455,0.2565483923748614,0,1
0.8547995953455074,0.24505166959590796,0,1
0.5633508758270239,0.24505166959590796,1,1
0.5770793211887181,0.28650929166656236,1,1
0.568730574365308,0.3176164920280763,1,1
0.5851848339199273,0.3620103826747193,0,1
